#| Week of 1 advent
pentecost|16|1|thursday|Thursday|18:1-20|18:21-50|1|Kings 3:16-28|Acts 27:27-44|Mark 14:12-26
pentecost|16|1|friday|Friday|16, 17|22|1|Kings 5:1—6:1,7|Acts 28:1-16|Mark 14:27-42
pentecost|16|1|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|1|Kings 7:51—8:21|Acts 28:17-31|Mark 14:43-52
#| Daily Office Year Two 981
#| Proper 15 Week of the Sunday closest to August 17
pentecost|15|2|sunday|Sunday|118|145|Judges 16:15-31|2 Cor. 13:1-11|Mark 5:25-34
pentecost|15|2|monday|Monday|106:1-18|106:19-48|Judges 17:1-13|Acts 7:44—8:1a|John 5:19-29
pentecost|15|2|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|Judges 18:1-15|Acts 8:1-13|John 5:30-47
pentecost|15|2|wednesday|Wednesday|119:145-176|128, 129, 130|Judges 18:16-31|Acts 8:14-25|John 6:1-15
pentecost|15|2|thursday|Thursday|131, 132, [133]|134, 135|Job 1:1-22|Acts 8:26-40|John 6:16-27
pentecost|15|2|friday|Friday|140, 142|141, 143:1-11(12)|Job 2:1-13|Acts 9:1-9|John 6:27-40
pentecost|15|2|saturday|Saturday|137:1-6(7-9), 144|104|Job 3:1-26|Acts 9:10-19a|John 6:41-51
#| Proper 16 Week of the Sunday closest to August 24
pentecost|16|2|sunday|Sunday|146, 147|111, 112, 113|Job 4:1-6,12-21|Rev. 4:1-11|Mark 6:1-6a
pentecost|16|2|monday|Monday|1, 2, 3|4, 7|Job 4:1,5:1-11,17-21,26-27|Acts 9:19b-31|John 6:52-59
pentecost|16|2|tuesday|Tuesday|5, 6|10, 11|Job 6:1-4,8-15,21|Acts 9:32-43|John 6:60-71
pentecost|16|2|wednesday|Wednesday|119:1-24|12, 13, 14|Job 6:1,7:1-21|Acts 10:1-16|John 7:1-13
pentecost|16|2|thursday|Thursday|18:1-20|18:21-50|Job 6:1,7:1-21|Acts 10:17-33|John 7:14-36
pentecost|16|2|friday|Friday|16, 17|22|Job 9:1-15,32-35|Acts 10:34-48|John 7:37-52
pentecost|16|2|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|Job 9:1,10:1-9,16-22|Acts 11:1-18|John 8:12-20
#| 982 Daily Office Year One
#| Proper 17 Week of the Sunday closest to August 31
pentecost|17|1|sunday|Sunday|148, 149, 150|114, 115|1|Kings 8:22-30(31-40) 1|Tim. 4:7b-16|John 8:47-59
pentecost|17|1|monday|Monday|25|9, 15|2|Chron. 6:32—7:7|James 2:1-13|Mark 14:53-65
pentecost|17|1|tuesday|Tuesday|26, 28|36, 39|1|Kings 8:65—9:9|James 2:14-26|Mark 14:66-72
pentecost|17|1|wednesday|Wednesday|38|119:25-48|1|Kings 9:24—10:13|James 3:1-12|Mark 15:1-11
pentecost|17|1|thursday|Thursday|37:1-18|37:19-42|1|Kings 11:1-13|James 3:13—4:12|Mark 15:12-21
pentecost|17|1|friday|Friday|31|35|1|Kings 11:26-43|James 4:13—5:6|Mark 15:22-32
pentecost|17|1|saturday|Saturday|30, 32|42, 43|1|Kings 12:1-20|James 5:7-12,19-20|Mark 15:33-39
#| Proper 18 Week of the Sunday closest to September 7
pentecost|18|1|sunday|Sunday|63:1-8(9-11), 98|103|1|Kings 12:21-33|Acts 4:18-31|John 10:31-42
pentecost|18|1|monday|Monday|41, 52|44|1|Kings 13:1-10|Phil. 1:1-11|Mark 15:40-47
pentecost|18|1|tuesday|Tuesday|45|47, 48|1|Kings 16:23-34|Phil. 1:12-30|Mark 16:1-8(9-20)
pentecost|18|1|wednesday|Wednesday|119:49-72|49,[53]|1|Kings 17:1-24|Phil. 2:1-11|Matt. 2:1-12
pentecost|18|1|thursday|Thursday|50|[59,60] or 93, 96|1|Kings 18:1-19|Phil. 2:12-30|Matt. 2:13-23
pentecost|18|1|friday|Friday|40,54|51|1|Kings 18:20-40|Phil. 3:1-16|Matt. 3:1-12
pentecost|18|1|saturday|Saturday|55|138,139:1-17(18-23)|1|Kings 18:41—19:8|Phil. 3:17—4:7|Matt. 3:13-17
#| Daily Office Year|Two 983
#| Proper 17 Week of the Sunday closest to August 31
pentecost|17|2|sunday|Sunday|148, 149, 150|114, 115|Job 11:1-9,13-20|Rev. 5:1-14|Matt. 5:1-12
pentecost|17|2|monday|Monday|25|9, 15|Job 12:1-6,13-25|Acts 11:19-30|John 8:21-32
pentecost|17|2|tuesday|Tuesday|26, 28|36, 39|Job 12:1,13:3-17,21-27|Acts 12:1-17|John 8:33-47
pentecost|17|2|wednesday|Wednesday|38|119:25-48|Job 12:1,14:1-22|Acts 12:18-25|John 8:47-59
pentecost|17|2|thursday|Thursday|37:1-18|37:19-42|Job 16:16-22,17:1,13-16|Acts 13:1-12|John 9:1-17
pentecost|17|2|friday|Friday|31|35|Job 19:1-7,14-27|Acts 13:13-25|John 9:18-41
pentecost|17|2|saturday|Saturday|30, 32|42, 43|Job 22:1-4,21—23:7|Acts 13:26-43|John 10:1-18
#| Proper 18 Week of the Sunday closest to September 7
pentecost|18|2|sunday|Sunday|63:1-8(9-11), 98|103|Job 25:1-6,27:1-6|Rev. 14:1-7,13|Matt. 5:13-20
pentecost|18|2|monday|Monday|41, 52|44|Job 32:1-10,19—33:1,19-28|Acts 13:44-52|John 10:19-30
pentecost|18|2|tuesday|Tuesday|45|47, 48|Job 29:1-20|Acts 14:1-18|John 10:31-42
pentecost|18|2|wednesday|Wednesday|119:49-72|49,[53]|Job 29:1,30:1-2,16-31|Acts 14:19-28|John 11:1-16
pentecost|18|2|thursday|Thursday|50|[59,60] or 93, 96|Job 29:1,31:1-23|Acts 15:1-11|John 11:17-29
pentecost|18|2|friday|Friday|40,54|51|Job 29:1,31:24-40|Acts 15:12-21|John 11:30-44
pentecost|18|2|saturday|Saturday|55|138,139:1-17(18-23)|Job 38:1-17|Acts 15:22-35|John 11:45-54
#| 984 Daily Office Year One
#| Proper 19 Week of the Sunday closest to September 14
pentecost|19|1|sunday|Sunday|24, 29|8, 84|1|Kings 19:8-21|Acts 5:34-42|John 11:45-47
pentecost|19|1|monday|Monday|56, 57, [58]|64, 65|1|Kings 21:1-16|1 Cor. 1:1-19|Matt. 4:1-11
pentecost|19|1|tuesday|Tuesday|61, 62|68:1-20(21-23)24-36|1|Kings 21:17-29|1 Cor. 1:20-31|Matt. 4:12-17
pentecost|19|1|wednesday|Wednesday|72|119:73-96|1|Kings 22:1-28|1 Cor. 2:1-13|Matt. 4:18-25
pentecost|19|1|thursday|Thursday|[70], 71|74|1|Kings 22:29-45|1 Cor. 2:14—3:15|Matt. 5:1-10
pentecost|19|1|friday|Friday|69:1-23(24-30)31-38|73|2|Kings 1:2-17|1 Cor. 3:16-23|Matt. 5:11-16
pentecost|19|1|saturday|Saturday|75, 76|23, 27|2|Kings 2:1-18|1 Cor. 4:1-7|Matt. 5:17-20
#| Proper 20 Week of the Sunday closest to September 21
pentecost|20|1|sunday|Sunday|93, 96|34|2|Kings 4:8-37|Acts 9:10-31|Luke 3:7-18
pentecost|20|1|monday|Monday|80|77, [79]|2|Kings 5:1-19|1 Cor. 4:8-21|Matt. 5:21-26
pentecost|20|1|tuesday|Tuesday|78:1-39|78:40-72|2|Kings 5:19-27|1 Cor. 5:1-8|Matt. 5:27-37
pentecost|20|1|wednesday|Wednesday|119:97-120|81, 82|2|Kings 6:1-23|1 Cor. 5:9—6:8|Matt. 5:38-48
pentecost|20|1|thursday|Thursday|[83] or 146, 147|85, 86|2|Kings 9:1-16|1 Cor. 6:12-20|Matt. 6:1-6,16-18
pentecost|20|1|friday|Friday|88|91, 92|2|Kings 9:17-37|1 Cor. 7:1-9|Matt. 6:7-15
pentecost|20|1|saturday|Saturday|87, 90|136|2|Kings 11:1-20a 1|Cor. 7:10-24|Matt. 6:19-24
#| Daily Office Year Two 985
#| Proper 19 Week of the Sunday closest to September 14
pentecost|19|2|sunday|Sunday|24, 29|8, 84|Job 38:1,18-41|Rev. 18:1-8|Matt. 5:21-26
pentecost|19|2|monday|Monday|56, 57, [58]|64, 65|Job 40:1-24|Acts 15:36—16:5|John 11:55—12:8
pentecost|19|2|tuesday|Tuesday|61, 62|68:1-20(21-23)24-36|Job 40:1,41:1-11|Acts 16:6-15|John 12:9-19
pentecost|19|2|wednesday|Wednesday|72|119:73-96|Job 42:1-17|Acts 16:16-24|John 12:20-26
pentecost|19|2|thursday|Thursday|[70], 71|74|Job 28:1-28|Acts 16:25-40|John 12:27-36a
pentecost|19|2|friday|Friday|69:1-23(24-30)31-38|73|Esther 1:1-4,10-19*|Acts 17:1-15|John 12:36b-43
pentecost|19|2|saturday|Saturday|75, 76|23, 27|Esther 2:5-8,15-23*|Acts 17:16-34|John 12:44-50
#| Proper 20 Week of the Sunday closest to September 21
pentecost|20|2|sunday|Sunday|93, 96|34|Esther 3:1—4:3*|James 1:19-27|Matt. 6:1-6,16-18
pentecost|20|2|monday|Monday|80|77, [79]|Esther 4:4-17*|Acts 18:1-11|Luke (1:1-4),3:1-14
pentecost|20|2|tuesday|Tuesday|78:1-39|78:40-72|Esther 5:1-14*|Acts 18:12-28|Luke 3:15-22
pentecost|20|2|wednesday|Wednesday|119:97-120|81, 82|Esther 6:1-14*|Acts 19:1-10|Luke 4:1-13
pentecost|20|2|thursday|Thursday|[83] or 146, 147|85, 86|Esther 7:1-10*|Acts 19:11-20|Luke 4:14-30
pentecost|20|2|friday|Friday|88|91, 92|Esther 8:1-8,15-17*|Acts 19:21-41|Luke 4:31-37
pentecost|20|2|saturday|Saturday|87, 90|136|Hosea 1:1—2:1|Acts 20:1-16|Luke 4:38-44
#| * In place of Esther may be read Judith:
#| F 4:1-15|Su 5:22–6:4, 10-21|Tu 8:9-17; 9:1,7-10 Th 12:1-20
#| Sa 5:1-21|M 7:1-7, 19-32|W 10:1-23 F 13:1-20
#| 986 Daily Office Year One
#| Proper 21 Week of the Sunday closest to September 28
pentecost|21|1|sunday|Sunday|66, 67|19, 46|2|Kings 17:1-18|Acts 9:36-43|Luke 5:1-11
pentecost|21|1|monday|Monday|89:1-18|89:19-52|2|Kings 17:24-41|1 Cor. 7:25-31|Matt. 6:25-34
pentecost|21|1|tuesday|Tuesday|97, 99, [100]|94, [95]|2|Chron. 29:1-3; 30:1(2-9)10-27|1 Cor. 7:32-40|Matt. 7:1-12
pentecost|21|1|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|2|Kings 18:9-25|1 Cor. 8:1-13|Matt. 7:13-21
pentecost|21|1|thursday|Thursday|105:1-22|105:23-45|2|Kings 18:28-37|1 Cor. 9:1-15|Matt. 7:22-29
pentecost|21|1|friday|Friday|102|107:1-32|2|Kings 19:1-20|1 Cor. 9:16-27|Matt. 8:1-17
pentecost|21|1|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|2|Kings 19:21-36|1 Cor. 10:1-13|Matt:8:18-27
#| Proper 22 Week of the Sunday closest to October 5
pentecost|22|1|sunday|Sunday|118|145|2|Kings 20:1-21|Acts 12:1-17|Luke 7:11-17
pentecost|22|1|monday|Monday|106:1-18|106:19-48|2|Kings 21:1-18|1 Cor. 10:14—11:1|Matt. 8:28-34
pentecost|22|1|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|2|Kings 22:1-13|1 Cor. 11:2,17-22|Matt. 9:1-8
pentecost|22|1|wednesday|Wednesday|119:145-176|128, 129, 130|2|Kings 22:14—23:3|1 Cor. 11:23-34|Matt. 9:9-17
pentecost|22|1|thursday|Thursday|131, 132, [133]|134, 135|2|Kings 23:4-25|1 Cor. 12:1-11|Matt. 9:18-26
pentecost|22|1|friday|Friday|140, 142|141, 143:1-11(12)|2|Kings 23:36—24:17|1 Cor. 12:12-26|Matt. 9:27-34
pentecost|22|1|saturday|Saturday|137:1-6(7-9), 144|104|Jer. 35:1-19|1 Cor. 12:27—13:3|Matt. 9:35—10:4
#| Daily Office Year Two 987
#| Proper 21 Week of the Sunday closest to September 28
pentecost|21|2|sunday|Sunday|66, 67|19, 46|Hosea 2:2-14|James 3:1-13|Matt. 13:44-52
pentecost|21|2|monday|Monday|89:1-18|89:19-52|Hosea 2:14-23|Acts 20:17-38|Luke 5:1-11
pentecost|21|2|tuesday|Tuesday|97, 99, [100]|94, [95]|Hosea 4:1-10|Acts 21:1-14|Luke 5:12-26
pentecost|21|2|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|Hosea 4:11-19|Acts 21:15-26|Luke 5:27-39
pentecost|21|2|thursday|Thursday|105:1-22|105:23-45|Hosea 5:8—6:6|Acts 21:27-36|Luke 6:1-11
pentecost|21|2|friday|Friday|102|107:1-32|Hosea 10:1-15|Acts 21:37—22:16|Luke 6:12-26
pentecost|21|2|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|Hosea 11:1-9|Acts 22:17-29|Luke 6:27-38
#| Proper 22 Week of the Sunday closest to October 5
pentecost|22|2|sunday|Sunday|118|145|Hosea 13:4-14|1 Cor. 2:6-16|Matt. 14:1-12
pentecost|22|2|monday|Monday|106:1-18|106:19-48|Hosea 14:1-9|Acts 22:30—23:11|Luke 6:39-49
pentecost|22|2|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|Micah 1:1-9|Acts 23:12-24|Luke 7:1-17
pentecost|22|2|wednesday|Wednesday|119:145-176|128, 129, 130|Micah 2:1-13|Acts 23:23-35|Luke 7:18-35
pentecost|22|2|thursday|Thursday|131, 132, [133]|134, 135|Micah 3:1-8|Acts 24:1-23|Luke 7:36-50
pentecost|22|2|friday|Friday|140, 142|141, 143:1-11(12)|Micah 3:9—4:5|Acts 24:24—25:12|Luke 8:1-15
pentecost|22|2|saturday|Saturday|137:1-6(7-9), 144|104|Micah 5:1-4,10-15|Acts 25:13-27|Luke 8:16-25
#| 988 Daily Office Year One
#| Proper 23 Week of the Sunday closest to October 12
pentecost|23|1|sunday|Sunday|146, 147|111, 112, 113|Jer. 36:1-10|Acts 14:8-18|Luke 7:36-50
pentecost|23|1|monday|Monday|1, 2, 3|4, 7|Jer. 36:11-26|1 Cor. 13:(1-3)4-13|Matt. 10:5-15
pentecost|23|1|tuesday|Tuesday|5, 6|10, 11|Jer. 36:27—37:2|1 Cor. 14:1-12|Matt. 10:16-23
pentecost|23|1|wednesday|Wednesday|119:1-24|12, 13, 14|Jer. 37:3-21|1 Cor. 14:13-25|Matt. 10:24-33
pentecost|23|1|thursday|Thursday|18:1-20|18:21-50|Jer. 38:1-13|1 Cor. 14:26-33a, 37-40|Matt. 10:34-42
pentecost|23|1|friday|Friday|16, 17|22|Jer. 38:14-28|1 Cor. 15:1-11|Matt. 11:1-6
pentecost|23|1|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|2|Kings 25:8-12, 22-26|1 Cor. 15:12-29|Matt. 11:7-15
#| Proper 24 Week of the Sunday closest to October 19
pentecost|24|1|sunday|Sunday|148, 149, 150|114, 115|Jer. 29:1,4-14|Acts 16:6-15|Luke 10:1-12,17-20
pentecost|24|1|monday|Monday|25|9, 15|Jer. 44:1-14|1 Cor. 15:30-41|Matt. 11:16-24
pentecost|24|1|tuesday|Tuesday|26, 28|36, 39|Lam. 1:1-5(6-9)10-12|1 Cor. 15:41-50|Matt. 11:25-30
pentecost|24|1|wednesday|Wednesday|38|119:25-48|Lam. 2:8-15|1 Cor. 15:51-58|Matt. 12:1-14
pentecost|24|1|thursday|Thursday|37:1-18|37:19-42|Ezra 1:1-11|1 Cor. 16:1-9|Matt. 12:15-21
pentecost|24|1|friday|Friday|31|35|Ezra 3:1-13|1 Cor. 16:10-24|Matt. 12:22-32
pentecost|24|1|saturday|Saturday|30, 32|42, 43|Ezra 4:7,11-24|Philemon 1-25|Matt. 12:33-42
#| Daily Office Year Two 989
#| Proper 23 Week of the Sunday closest to October 12
pentecost|23|2|sunday|Sunday|146, 147|111, 112, 113|Micah 6:1-8|1 Cor. 4:9-16|Matt. 15:21-28
pentecost|23|2|monday|Monday|1, 2, 3|4, 7|Micah 7:1-7|Acts 26:1-23|Luke 8:26-39
pentecost|23|2|tuesday|Tuesday|5, 6|10, 11|Jonah 1:1-17a|Acts 26:24—27:8|Luke 8:40-56
pentecost|23|2|wednesday|Wednesday|119:1-24|12, 13, 14|Jonah 1:17—2:10|Acts 27:9-26|Luke 9:1-17
pentecost|23|2|thursday|Thursday|18:1-20|18:21-50|Jonah 3:1—4:11|Acts 27:27-44|Luke 9:18-27
pentecost|23|2|friday|Friday|16, 17|22|Ecclus. 1:1-10,18-27|Acts 28:1-16|Luke 9:28-36
pentecost|23|2|saturday|Saturday|20, 21:1-7(8-14)|110:1-5(6-7), 116, 117|Ecclus. 3:17-31|Acts 28:17-31|Luke 9:37-50
#| Proper 24 Week of the Sunday closest to October 19
pentecost|24|2|sunday|Sunday|148, 149, 150|114, 115|Ecclus. 4:1-10|1 Cor. 10:1-13|Matt. 16:13-20
pentecost|24|2|monday|Monday|25|9, 15|Ecclus. 4:20—5:7|Rev. 7:1-8|Luke 9:51-62
pentecost|24|2|tuesday|Tuesday|26, 28|36, 39|Ecclus. 6:5-17|Rev. 7:9-17|Luke 10:1-16
pentecost|24|2|wednesday|Wednesday|38|119:25-48|Ecclus. 7:4-14|Rev. 8:1-13|Luke 10:17-24
pentecost|24|2|thursday|Thursday|37:1-18|37:19-42|Ecclus. 10:1-18|Rev. 9:1-12|Luke 10:25-37
pentecost|24|2|friday|Friday|31|35|Ecclus. 11:2-20|Rev. 9:13-21|Luke 10:38-42
pentecost|24|2|saturday|Saturday|30, 32|42, 43|Ecclus. 15:9-20|Rev. 10:1-11|Luke 11:1-13
#| 990 Daily Office Year One
#| Proper 25 Week of the Sunday closest to October 26
pentecost|25|1|sunday|Sunday|63:1-8(9-11),98|103|Haggai 1:1—2:9|Acts 18:24—19:7|Luke 10:25-37
pentecost|25|1|monday|Monday|41,52|44|Zech. 1:7-17|Rev. 1:4-20|Matt. 12:43-50
pentecost|25|1|tuesday|Tuesday|45|47,48|Ezra 5:1-17|Rev. 4:1-11|Matt. 13:1-9
pentecost|25|1|wednesday|Wednesday|119:49-72|49,[53]|Ezra 6:1-22|Rev. 5:1-10|Matt. 13:10-17
pentecost|25|1|thursday|Thursday|50|[59,60] or 33|Neh. 1-1:11|Rev. 5:11—6:11|Matt. 13:18-23
pentecost|25|1|friday|Friday|40,54|51|Neh. 2:1-20|Rev. 6:12—7:4|Matt. 13:24-30
pentecost|25|1|saturday|Saturday|55|138,139:1-17(18-23)|Neh. 4:1-23|Rev. 7:(4-8)9-17|Matt. 13:31-35
#| Proper 26 Week of the Sunday closest to November 2
pentecost|26|1|sunday|Sunday|24, 29|8, 84|Neh. 5:1-19|Acts 20:7-12|Luke 12:22-31
pentecost|26|1|monday|Monday|56, 57, [58]|64, 65|Neh. 6:1-19|Rev. 10:1-11|Matt. 13:36-43
pentecost|26|1|tuesday|Tuesday|61, 62|68:1-20(21-23)24-36|Neh. 12:27-31a,42b-47|Rev. 11:1-19|Matt. 13:44-52
pentecost|26|1|wednesday|Wednesday|72|119:73-96|Neh. 13:4-22|Rev. 12:1-12|Matt. 13:53-58
pentecost|26|1|thursday|Thursday|[70], 71|74|Ezra 7:(1-10)11-26|Rev. 14:1-13|Matt. 14:1-12
pentecost|26|1|friday|Friday|69:1-23(24-30)31-38|73|Ezra 7:27-28, 8:21-36|Rev. 15:1-8|Matt. 14:13-21
pentecost|26|1|saturday|Saturday|75, 76|23, 27|Ezra 9:1-15|Rev. 17:1-14|Matt. 14:22-36
#| Daily Office Year Two 991
#| Proper 25 Week of the Sunday closest to October 26
pentecost|25|2|sunday|Sunday|63:1-8(9-11),98|103|Ecclus. 18:19-33|1 Cor. 10:15-24|Matt. 18:15-20
pentecost|25|2|monday|Monday|41,52|44|Ecclus. 19:4-17|Rev. 11:1-14|Luke 11:14-26
pentecost|25|2|tuesday|Tuesday|45|47,48|Ecclus. 24:1-12|Rev. 11:14-19|Luke 11:27-36
pentecost|25|2|wednesday|Wednesday|119:49-72|49,[53]|Ecclus. 28:14-26|Rev. 12:1-6|Luke 11:37-52
pentecost|25|2|thursday|Thursday|50|[59,60] or 33|Ecclus. 31:12-18,25—32:2|Rev. 12:7-17|Luke 11:53—12:12
pentecost|25|2|friday|Friday|40,54|51|Ecclus. 34:1-8,18-22|Rev. 13:1-10|Luke 12:13-31
pentecost|25|2|saturday|Saturday|55|138,139:1-17(18-23)|Ecclus. 35:1-17|Rev. 13:11-18|Luke 12:32-48
#| Proper 26 Week of the Sunday closest to November 2
pentecost|26|2|sunday|Sunday|24, 29|8, 84|Ecclus. 36:1-17|1 Cor. 12:27—13:13|Matt. 18:21-35
pentecost|26|2|monday|Monday|56, 57, [58]|64, 65|Ecclus. 38:24-34|Rev. 14:1-13|Luke 12:49-59
pentecost|26|2|tuesday|Tuesday|61, 62|68:1-20(21-23)24-36|Ecclus. 43:1-22|Rev. 14:14—15:8|Luke 13:1-9
pentecost|26|2|wednesday|Wednesday|72|119:73-96|Ecclus. 43:23-33|Rev. 16:1-11|Luke 13:10-17
pentecost|26|2|thursday|Thursday|[70], 71|74|Ecclus. 44:1-15|Rev. 16:12-21|Luke 14:18-30
pentecost|26|2|friday|Friday|69:1-23(24-30)31-38|73|Ecclus. 50:1,11-24|Rev. 17:1-18|Luke 13:31-35
pentecost|26|2|saturday|Saturday|75, 76|23, 27|Ecclus. 51:1-12|Rev. 18:1-14|Luke 14:1-11
#| 992 Daily Office Year One
#| Proper 27 Week of the Sunday closest to November 9
pentecost|27|1|sunday|Sunday|93, 96|34|Ezra 10:1-17|Acts 24:10-21|Luke 14:12-24
pentecost|27|1|monday|Monday|80|77, [79]|Neh. 9:1-15(16-25)|Rev. 18:1-8|Matt. 15:1-20
pentecost|27|1|tuesday|Tuesday|78:1-39|78:40-72|Neh. 9:26-38|Rev. 18:9-20|Matt. 15:21-28
pentecost|27|1|wednesday|Wednesday|119:97-120|81, 82|Neh. 7:73b—8:3,5-18|Rev. 18:21-24|Matt. 15:29-39
pentecost|27|1|thursday|Thursday|[83] or 23,27|85, 86|1|Macc. 1:1-28|Rev. 19:1-10|Matt. 16:1-12
pentecost|27|1|friday|Friday|88|91, 92|1|Macc. 1:41-63|Rev. 19:11-16|Matt. 16:13-20
pentecost|27|1|saturday|Saturday|87, 90|136|1|Macc. 2:1-28|Rev. 20:1-6|Matt. 16:21-28
#| Proper 28 Week of the Sunday closest to November 16
pentecost|28|1|sunday|Sunday|66, 67|19, 46|1|Macc. 2:29-43,49-50|Acts 28:14b-23|Luke 16:1-13
pentecost|28|1|monday|Monday|89:1-18|89:19-52|1|Macc. 3:1-24|Rev. 20:7-15|Matt. 17:1-13
pentecost|28|1|tuesday|Tuesday|97, 99, [100]|94, [95]|1|Macc. 3:25-41|Rev. 21:1-8|Matt. 17:14-21
pentecost|28|1|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|1|Macc. 3:42-60|Rev. 21:9-21|Matt. 17:22-27
pentecost|28|1|thursday|Thursday|105:1-22|105:23-45|1|Macc. 4:1-25|Rev. 21:22—22:5|Matt. 18:1-9
pentecost|28|1|friday|Friday|102|107:1-32|1|Macc. 4:36-59|Rev. 22:6-13|Matt. 18:10-20
pentecost|28|1|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|Isa. 65:17-25|Rev. 22:14-21|Matt. 18:21-35
#| Daily Office Year Two 993
#| Proper 27|Week of the Sunday closest to|November 9
pentecost|27|2|sunday|Sunday|93, 96|34|Ecclus. 51:13-22|1 Cor. 14:1-12|Matt. 20:1-16
pentecost|27|2|monday|Monday|80|77, [79]|Joel 1:1-13|Rev. 18:15-24|Luke 14:12-24
pentecost|27|2|tuesday|Tuesday|78:1-39|78:40-72|Joel 1:15—2:2(3-11)|Rev. 19:1-10|Luke 14:25-35
pentecost|27|2|wednesday|Wednesday|119:97-120|81, 82|Joel 2:12-19|Rev. 19:11-21|Luke 15:1-10
pentecost|27|2|thursday|Thursday|[83] or 23,27|85, 86|Joel 2:21-27|James 1:1-15|Luke 15:1-2,11-32
pentecost|27|2|friday|Friday|88|91, 92|Joel 2:28—3:8|James 1:16-27|Luke 16:1-9
pentecost|27|2|saturday|Saturday|87, 90|136|Joel 3:9-17|James 2:1-13|Luke 16:10-17(18)
#| Proper 28 Week of the Sunday closest to November 16
pentecost|28|2|sunday|Sunday|66, 67|19, 46|Hab. 1:1-4(5-11)12—2:1|Phil. 3:13—4:1|Matt. 23:13-24
pentecost|28|2|monday|Monday|89:1-18|89:19-52|Hab. 2:1-4,9-20|James 2:14-26|Luke 16:19-31
pentecost|28|2|tuesday|Tuesday|97, 99, [100]|94, [95]|Hab. 3:1-10(11-15)16-18|James 3:1-12|Luke 17:1-10
pentecost|28|2|wednesday|Wednesday|101, 109:1-4(5-19)20-30|119:121-144|Mal. 1:1,6-14|James 3:13—4:12|Luke 17:11-19
pentecost|28|2|thursday|Thursday|105:1-22|105:23-45|Mal. 2:1-16|James 4:13—5:6|Luke 17:20-37
pentecost|28|2|friday|Friday|102|107:1-32|Mal. 3:1-12|James 5:7-12|Luke 18:1-8
pentecost|28|2|saturday|Saturday|107:33-43, 108:1-6(7-13)|33|Mal. 3:13—4:6|James 5:13-20|Luke 18:9-14
#| 994 Daily Office Year One
#| Proper 29 Week of the Sunday closest to November 23
pentecost|29|1|sunday|Sunday|118|145|Isa. 19:19-25|Rom. 15:5-13|Luke 19:11-27
pentecost|29|1|monday|Monday|106:1-18|106:19-48|Joel 3:1-2,9-17|1 Pet. 1:1-12|Matt. 19:1-12
pentecost|29|1|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|Nahum 1:1-13|1 Pet. 1:13-25|Matt. 19:13-22
pentecost|29|1|wednesday|Wednesday|119:145-176|128, 129, 130|Obadiah 15-21|1 Pet. 2:1-10|Matt. 19:23-30
pentecost|29|1|thursday|Thursday|131, 132, [133]|134, 135|Zeph. 3:1-13|1 Pet. 2:11-25|Matt. 20:1-16
pentecost|29|1|friday|Friday|140, 142|141, 143:1-11(12)|Isa. 24:14-23|1 Pet. 3:13—4:6|Matt. 20:17-28
pentecost|29|1|saturday|Saturday|137:1-6(7-9), 144|104|Micah 7:11-20|1 Pet. 4:7-19|Matt. 20:29-34
#| Daily Office Year Two 995
#| Proper 29 Week of the Sunday closest to November 23
pentecost|29|2|sunday|Sunday|118|145|Zech. 9:9-16|1 Pet. 3:13-22|Matt. 21:1-13
pentecost|29|2|monday|Monday|106:1-18|106:19-48|Zech. 10:1-12|Gal. 6:1-10|Luke 18:15-30
pentecost|29|2|tuesday|Tuesday|[120], 121, 122, 123|124, 125, 126, [127]|Zech. 11:4-17|1 Cor. 3:10-23|Luke 18:31-43
pentecost|29|2|wednesday|Wednesday|119:145-176|128, 129, 130|Zech. 12:1-10|Eph. 1:3-14|Luke 19:1-10
pentecost|29|2|thursday|Thursday|131, 132, [133]|134, 135|Zech. 13:1-9|Eph. 1:15-23|Luke 19:11-27
pentecost|29|2|friday|Friday|140, 142|141, 143:1-11(12)|Zech. 14:1-11|Rom. 15:7-13|Luke 19:28-40
pentecost|29|2|saturday|Saturday|137:1-6(7-9), 144|104|Zech. 14:12-21|Phil. 2:1-11|Luke 19:41-48
